,x,y,z
1142,133584.12265,1415595.9998,96.8741
1143,133584.4307,1415595.9235500002,96.8741
1144,133584.7235,1415595.8564499998,96.94120000000001
1145,133585.3518,1415595.6917500002,96.80395
1146,133585.64155,1415595.6276999998,96.8924
1147,133586.26069999998,1415595.47215,96.85884999999999
1148,133586.86155,1415595.3227,96.8863
1149,133587.1635,1415595.25255,96.90154999999999
1150,133588.0968,1415595.0177,96.8253
1151,133588.39875,1415594.9383999999,96.8253
1152,133588.9996,1415594.80115,96.9046
1153,133589.30765,1415594.7218499999,96.85884999999999
1154,133589.6096,1415594.6486499999,96.8863
1155,133589.9268,1415594.56935,96.84665000000001
1156,133590.52765,1415594.42295,96.88935000000001
1157,133590.8357,1415594.3467,96.88935000000001
1158,133591.1468,1415594.2643499998,96.83445
1159,133592.074,1415594.0325500001,96.807
1160,133595.1118,1415593.2974999999,96.96255000000001
1161,133596.0329,1415593.0717999998,96.95644999999999
1162,133596.34399999998,1415592.9925,96.929
1163,133596.6429,1415592.9223500001,96.97475
1164,133597.27120000002,1415592.76375,96.93509999999999
1165,133597.57925,1415592.6875,96.94120000000001
1166,133597.9056,1415592.6020999998,96.8497
1167,133598.18925,1415592.5411,96.97475
1168,133598.50645000002,1415592.45875,96.929
1169,133598.80535,1415592.3886000002,96.95035
1170,133599.1134,1415592.3154,96.96560000000001
1171,133599.01275,1415592.19035,96.96255000000001
1172,133597.7836,1415592.48925,96.9473
1173,133596.86860000002,1415592.70275,96.88935000000001
1174,133596.55445,1415592.78815,96.93815
1175,133596.2464,1415592.85525,96.89545
1176,133595.6303,1415593.0077499999,96.8985
1177,133595.3131,1415593.0901000001,96.94120000000001
1178,133595.01115,1415593.16025,96.92290000000001
1179,133594.70005,1415593.23955,96.92595
1180,133594.39505000002,1415593.3127499998,96.90765
1181,133594.08395,1415593.3920500001,96.93509999999999
1182,133593.782,1415593.46525,96.92290000000001
1183,133593.47395,1415593.5354,96.89545
1184,133593.172,1415593.6086000002,96.88019999999999
1185,133592.85785,1415593.6879,96.8924
1186,133592.55285,1415593.7611,96.90154999999999
1187,133592.23870000002,1415593.8404,96.90765
1188,133591.6348,1415593.98375,96.87105
1189,133591.32675,1415594.06305,96.9046
1190,133587.6515,1415594.9567,96.8741
1191,133586.4315,1415595.2556,96.87715
1192,133584.90345,1415595.6276999998,96.88019999999999
1193,133584.5954,1415595.7039499998,96.87715
1194,133584.29345,1415595.77715,96.86189999999999
1195,133582.15540000002,1415596.2987,96.88935000000001
1196,133581.84735,1415596.3749499999,96.87715
1197,133581.2404,1415596.5244,96.8924
1198,133580.93540000002,1415596.60065,96.8863
1199,133580.6304,1415596.6738500001,96.8863
1200,133580.3254,1415596.7470500001,96.90154999999999
1201,133580.0265,1415596.8233,96.8863
1202,133579.71540000002,1415596.8964999998,96.89545
1203,133579.4165,1415596.97275,96.88935000000001
1204,133579.1115,1415597.0429,96.8741
1205,133578.19955,1415597.2686,96.9046
1206,133577.8976,1415597.3387499999,96.8924
1207,133577.59565,1415597.415,96.87715
1208,133575.48505000002,1415597.9274,96.84665000000001
1209,133575.1831,1415598.0006,96.85275
1210,133573.97835000002,1415598.2964499998,96.88325
1211,133573.68555,1415598.3666,96.85275
1212,133573.38665,1415598.4398,96.86800000000001
1213,133573.0908,1415598.513,96.85884999999999
1214,133572.48995000002,1415598.66245,96.86495000000001
1215,133571.9074,1415598.7966500001,96.84055
1216,133571.30045,1415598.94915,96.83749999999999
1217,133571.00155000002,1415599.0192999998,96.79785
1218,133570.6996,1415599.08945,96.77955
1219,133570.3885,1415599.16875,96.8131
1220,133570.08655,1415599.24195,96.7948
1221,133568.8635,1415599.5378,96.76735
1222,133568.5585,1415599.61405,96.78564999999999
1223,133568.25655,1415599.6842,96.77955
1224,133567.95765,1415599.7604500002,96.76735
1225,133567.02435,1415599.9861499998,96.76735
1226,133567.27445,1415599.5164499998,96.7399
1227,133567.57335000002,1415599.4401999998,96.76125
1228,133568.17725,1415599.2938,96.74905
1229,133568.7781,1415599.1474,96.77345000000001
1230,133569.077,1415599.07725,96.8131
1231,133569.687,1415598.92475,96.78564999999999
1232,133569.9859,1415598.8546,96.82225
1233,133570.59285,1415598.69905,96.77040000000001
1234,133571.1815,1415598.55875,96.8436
1235,133571.78235,1415598.41235,96.86189999999999
1236,133572.09649999999,1415598.33,96.7948
1237,133572.6821,1415598.19275,96.86800000000001
1238,133573.28905,1415598.0402499998,96.86189999999999
1239,133573.8838,1415597.8969,96.90154999999999
1240,133574.19185,1415597.8145500002,96.86800000000001
1241,133574.49075,1415597.7444,96.8741
1242,133574.7927,1415597.6712,96.8741
1243,133575.10075,1415597.5888500002,96.8253
1244,133576.0005,1415597.3723000002,96.86189999999999
1245,133576.2933,1415597.30215,96.91375
1246,133576.59524999998,1415597.22895,96.91375
1247,133576.89415,1415597.1588,96.9595
1248,133577.51025,1415597.0002,96.9046
1249,133577.81220000001,1415596.93005,96.92290000000001
1250,133578.11415,1415596.8476999998,96.88935000000001
1251,133578.4222,1415596.7684,96.86800000000001
1252,133579.03220000002,1415596.6158999999,96.82225
1253,133579.62085,1415596.4817000001,96.929
1254,133580.2339,1415596.3261499999,96.8863
1255,133581.7589,1415595.9479500002,96.85275
1256,133582.06085,1415595.8717,96.8863
1257,133582.3689,1415595.7985,96.86495000000001
1258,133582.67085,1415595.7253,96.88935000000001
1259,133585.4006,1415595.0482,96.87105
1260,133585.70865,1415594.9719500002,96.8558
1261,133586.9317,1415594.67,96.86800000000001
1262,133587.5478,1415594.5175,96.84055
1263,133587.8467,1415594.44735,96.89545
1264,133588.15475,1415594.36805,96.85884999999999
1265,133588.4567,1415594.2918,96.8558
1266,133589.0667,1415594.14235,96.8497
1267,133589.3595,1415594.07525,96.92290000000001
1268,133589.98475,1415593.91665,96.8497
1269,133590.59475,1415593.76415,96.8436
1270,133590.89364999998,1415593.694,96.88935000000001
1271,133593.03475,1415593.16635,96.91375
1272,133594.5811,1415592.7789999999,96.84055
1273,133596.09695,1415592.4130000002,96.95644999999999
1274,133596.3989,1415592.34285,96.97475
1275,133596.73440000002,1415592.2422,96.8314
1276,133597.3444,1415592.09885,96.8924
1277,133598.26245,1415591.8731499999,96.90154999999999
1278,133598.5644,1415591.803,96.92595
1279,133598.8816,1415591.72065,96.89545
1280,133599.0097,1415591.5224,96.97475
1281,133597.7714,1415591.8273999998,96.99
1282,133596.8625,1415592.0439499998,96.93509999999999
1283,133596.24945,1415592.19645,96.91985
1284,133595.94139999998,1415592.26965,96.90765
1285,133595.6303,1415592.3458999998,96.92290000000001
1286,133595.32225,1415592.42215,96.9168
1287,133595.0081,1415592.5014499999,96.94120000000001
1288,133594.71225,1415592.56855,96.8985
1289,133594.3981,1415592.64785,96.9168
1290,133594.087,1415592.7241,96.92290000000001
1291,133593.77895,1415592.80035,96.92290000000001
1292,133593.477,1415592.8705000002,96.88935000000001
1293,133592.85785,1415593.023,96.8985
1294,133592.54979999998,1415593.0992500002,96.9168
1295,133592.24784999999,1415593.17245,96.89545
1296,133591.9337,1415593.2486999999,96.8985
1297,133591.6287,1415593.3188500002,96.8863
1298,133591.3237,1415593.39815,96.88935000000001
1299,133591.02175,1415593.47135,96.8741
1300,133590.71065,1415593.5445500002,96.8741
1301,133588.8837,1415593.9929,96.86189999999999
1302,133588.57565,1415594.06305,96.86495000000001
1303,133587.04455,1415594.44125,96.8497
1304,133586.12954999998,1415594.6639,96.85275
1305,133585.82455,1415594.7401500002,96.85884999999999
1306,133584.90649999998,1415594.9658499998,96.86495000000001
1307,133584.6076,1415595.036,96.8253
1308,133584.2965,1415595.11835,96.8863
1309,133583.9915,1415595.1915499999,96.87105
1310,133583.07955,1415595.4081,96.8558
1311,133582.78065,1415595.48435,96.8436
1312,133582.1676,1415595.6398999998,96.88325
1313,133581.8687,1415595.71005,96.85884999999999
1314,133581.24955,1415595.86255,96.88325
1315,133580.9415,1415595.94185,96.90154999999999
1316,133580.6487,1415596.00895,96.85884999999999
1317,133580.34065,1415596.0851999999,96.8863
1318,133579.43175000002,1415596.30785,96.87105
1319,133579.1298,1415596.3841,96.86800000000001
1320,133578.82785,1415596.4573000001,96.87715
1321,133578.21175000002,1415596.6098,96.8985
1322,133577.6109,1415596.7562,96.87105
1323,133575.48505000002,1415597.2808,96.89545
1324,133573.97835000002,1415597.6468,96.86189999999999
1325,133573.67945,1415597.71695,96.84665000000001
1326,133573.06944999998,1415597.8664000002,96.85275
1327,133572.4686,1415598.0128,96.82835
1328,133572.16665,1415598.0860000001,96.82835
1329,133571.5597,1415598.23545,96.82835
1330,133571.2608,1415598.3086499998,96.8131
1331,133570.95885,1415598.38185,96.81005
1332,133570.36105,1415598.5251999998,96.77955
1333,133569.44605,1415598.74785,96.79175000000001
1334,133568.84825,1415598.8973,96.77040000000001
1335,133568.2474,1415599.0437,96.75515
1336,133567.6435,1415599.18705,96.74905
1337,133567.0335,1415599.3395500001,96.79175000000001
1338,133567.6252,1415598.7539499998,96.77345000000001
1339,133568.21385,1415598.6167000001,96.8741
1340,133568.52495,1415598.5313,96.78564999999999
1341,133569.1258,1415598.38185,96.7887
1342,133569.4308,1415598.3086499998,96.77955
1343,133569.73275,1415598.23545,96.79785
1344,133570.0408,1415598.1592,96.7948
1345,133570.6447,1415598.00975,96.8009
1346,133571.83725,1415597.72,96.91375
1347,133572.1453,1415597.6407,96.83749999999999
1348,133572.4442,1415597.5675,96.85884999999999
1349,133572.7431,1415597.4943,96.8253
1350,133573.33479999998,1415597.3479,96.84665000000001
1351,133574.25895,1415597.1191500002,96.8497
1352,133574.57309999998,1415597.04595,96.86800000000001
1353,133574.872,1415596.96665,96.8436
1354,133575.16785,1415596.8995500002,96.88019999999999
1355,133576.08285,1415596.6708000002,96.8436
1356,133579.68795,1415595.77715,96.85884999999999
1357,133580.27965,1415595.6398999998,96.92290000000001
1358,133581.20685,1415595.40505,96.86189999999999
1359,133581.5088,1415595.3288,96.85884999999999
1360,133581.8077,1415595.25865,96.8924
1361,133582.42075,1415595.1031,96.84665000000001
1362,133582.72575,1415595.0238,96.8497
1363,133583.9366,1415594.731,96.8863
1364,133587.60575000002,1415593.81905,96.82835
1365,133587.91075,1415593.7428,96.84055
1366,133588.20355,1415593.67875,96.91375
1367,133588.8166,1415593.5232,96.87105
1368,133589.11245000002,1415593.4561,96.9168
1369,133589.7316,1415593.3005499998,96.8863
1370,133590.03965,1415593.22125,96.87105
1371,133590.35075,1415593.14195,96.86495000000001
1372,133590.6588,1415593.0687499999,96.8558
1373,133590.9699,1415592.98945,96.82225
1374,133591.88185,1415592.76375,96.8497
1375,133592.1716,1415592.70275,96.9595
1376,133592.806,1415592.5380499999,96.85275
1377,133594.63295,1415592.0927499998,96.9473
1378,133594.94405,1415592.01345,96.91985
1379,133595.246,1415591.9433000002,96.96560000000001
1380,133595.8621,1415591.78775,96.93509999999999
1381,133597.09125,1415591.4858000001,96.94425000000001
1382,133597.3993,1415591.4095500002,96.93815
1383,133597.70124999998,1415591.33635,96.9534
1384,133596.893,1415591.4309,96.93205
1385,133596.58495000002,1415591.50715,96.9473
1386,133595.673,1415591.7267500001,96.9046
1387,133595.05385,1415591.8823000002,96.92290000000001
1388,133594.7458,1415591.9494,96.90154999999999
1389,133594.44385,1415592.0287,96.88935000000001
1390,133594.1358,1415592.1019,96.8985
1391,133593.82165,1415592.1812,96.8985
1392,133592.5925,1415592.4801,96.8924
1393,133592.29055,1415592.55635,96.88325
1394,133591.98249999998,1415592.6295500002,96.86800000000001
1395,133590.7442,1415592.9345500001,96.8863
1396,133587.08725,1415593.8282,96.85884999999999
1397,133586.7792,1415593.90445,96.86800000000001
1398,133586.1692,1415594.0539000002,96.87105
1399,133585.8703,1415594.12405,96.84055
1400,133585.56530000002,1415594.2003,96.86800000000001
1401,133584.95835,1415594.34365,96.82225
1402,133584.64725,1415594.426,96.87105
1403,133584.3392,1415594.5022500001,96.86189999999999
1404,133583.7231,1415594.65475,96.8741
1405,133583.42115,1415594.7248999998,96.85884999999999
1406,133583.1192,1415594.80115,96.85275
1407,133582.8142,1415594.87435,96.86189999999999
1408,133580.9903,1415595.31965,96.87715
1409,133580.3803,1415595.47215,96.8558
1410,133579.47139999998,1415595.6948000002,96.8741
1411,133579.16945,1415595.7680000002,96.8741
1412,133575.8297,1415596.5854,96.85275
1413,133575.5308,1415596.6616500001,96.86189999999999
1414,133575.22275,1415596.7348500001,96.87105
1415,133574.02104999998,1415597.02765,96.8131
1416,133573.7191,1415597.1008499998,96.82225
1417,133573.1091,1415597.25335,96.8558
1418,133572.50215,1415597.39975,96.84055
1419,133571.2913,1415597.69865,96.84055
1420,133570.9924,1415597.76575,96.82225
1421,133570.3885,1415597.9152,96.82225
1422,133570.0896,1415597.9884,96.7948
1423,133569.48265,1415598.13785,96.8009
1424,133568.27790000002,1415598.4337,96.79175000000001
1425,133567.3751,1415598.6533000001,96.78564999999999
1426,133567.0762,1415598.72345,96.77955
1427,133567.1616,1415598.2629,96.72465
1428,133568.65305,1415597.9030000002,96.8192
1429,133569.25389999998,1415597.75355,96.8253
1430,133569.55585,1415597.6742500002,96.81005
1431,133570.16585000002,1415597.52785,96.80395
1432,133570.76975,1415597.3784,96.807
1433,133571.3645,1415597.24115,96.8924
1434,133571.67255000002,1415597.1588,96.84055
1435,133571.9684,1415597.08255,96.84055
1436,133572.27645,1415597.0063,96.8009
1437,133572.57535,1415596.93005,96.8192
1438,133573.17620000002,1415596.7867,96.8436
1439,133573.77705,1415596.6402999999,96.85275
1440,133574.68899999998,1415596.4115499998,96.82835
1441,133574.98485,1415596.34445,96.86800000000001
1442,133575.2929,1415596.26515,96.84055
1443,133576.2079,1415596.0364,96.7826
1444,133576.7813,1415595.91135,96.9839
1445,133577.4096,1415595.74055,96.8253
1446,133577.70545,1415595.67345,96.88019999999999
1447,133580.1302,1415595.0726,96.8497
1448,133581.36239999998,1415594.7615,96.76125
1449,133581.63995,1415594.7066,96.9046
1450,133581.9541,1415594.6212,96.82835
1451,133582.55800000002,1415594.4748,96.85884999999999
1452,133582.85995,1415594.4016,96.86189999999999
1453,133583.1741,1415594.3223,96.84665000000001
1454,133584.083,1415594.09965,96.85275
1455,133584.38495,1415594.02035,96.86495000000001
1456,133585.29690000002,1415593.7976999998,96.86800000000001
1457,133588.0419,1415593.1206,96.84665000000001
1458,133589.2619,1415592.8186499998,96.8558
1459,133589.56385,1415592.7485,96.8741
1460,133589.88715,1415592.6570000001,96.7887
1461,133590.47884999998,1415592.5228,96.89545
1462,133590.78995,1415592.44045,96.83749999999999
1463,133594.4713,1415591.53765,96.86800000000001
1464,133594.2212,1415591.4858000001,96.8924
1465,133590.2379,1415592.45875,96.85275
1466,133589.0179,1415592.75765,96.8436
1467,133588.70985,1415592.8339000002,96.86495000000001
1468,133588.39875,1415592.9101500001,96.86495000000001
1469,133587.78875,1415593.0595999998,96.85884999999999
1470,133587.48374999998,1415593.1328,96.8497
1471,133587.1818,1415593.2121,96.87105
1472,133586.87985,1415593.28225,96.85884999999999
1473,133586.26985,1415593.43475,96.86495000000001
1474,133585.9618,1415593.50795,96.85884999999999
1475,133585.65985,1415593.58115,96.85275
1476,133584.7418,1415593.80685,96.85884999999999
1477,133584.43375,1415593.8831,96.8558
1478,133580.78595000002,1415594.7737,96.8558
1479,133580.17595,1415594.9261999999,96.84055
1480,133579.56595000002,1415595.07565,96.8436
1481,133579.2579,1415595.1519,96.85275
1482,133578.95595,1415595.22815,96.85884999999999
1483,133578.04705,1415595.4508000002,96.86189999999999
1484,133577.7451,1415595.524,96.8558
1485,133577.13815,1415595.6704,96.84055
1486,133576.8362,1415595.74665,96.86189999999999
1487,133575.92425,1415595.96625,96.86189999999999
1488,133575.6284,1415596.0425,96.8314
1489,133575.32035,1415596.11875,96.86495000000001
1490,133574.41755,1415596.3383499999,96.83749999999999
1491,133573.80755,1415596.49085,96.86189999999999
1492,133573.51475,1415596.561,96.8253
1493,133572.90475,1415596.7074,96.8253
1494,133572.6028,1415596.7806,96.83749999999999
1495,133571.08695,1415597.1527,96.83749999999999
1496,133570.4861,1415597.2991,96.8192
1497,133569.88220000002,1415597.44855,96.79785
1498,133568.97635,1415597.66815,96.7887
1499,133568.67135,1415597.74745,96.81615
1500,133568.37245,1415597.8176,96.80395
1501,133568.0705,1415597.8908000002,96.79785
1502,133567.7716,1415597.964,96.7826
1503,133567.4727,1415598.03415,96.76429999999999
1504,133567.57945,1415597.55225,96.7826
1505,133568.1803,1415597.40585,96.79785
1506,133569.37284999999,1415597.1099999999,96.86495000000001
1507,133569.6809,1415597.0368,96.82835
1508,133569.98285,1415596.9575,96.79175000000001
1509,133570.58370000002,1415596.81415,96.82835
1510,133571.18455,1415596.6616500001,96.83749999999999
1511,133571.4743,1415596.59455,96.87715
1512,133571.7793,1415596.5183,96.84665000000001
1513,133572.6943,1415596.2865,96.82225
1514,133573.29515,1415596.14315,96.8253
1515,133574.8049,1415595.77105,96.84665000000001
1516,133575.0977,1415595.7039499998,96.8985
1517,133575.40575,1415595.6216,96.83749999999999
1518,133576.01575,1415595.4691,96.82835
1519,133576.3116,1415595.3989499998,96.85884999999999
1520,133576.6166,1415595.31965,96.85884999999999
1521,133577.52855,1415595.09395,96.81615
1522,133578.12635,1415594.9536499998,96.89545
1523,133578.74550000002,1415594.78895,96.79175000000001
1524,133579.02915000002,1415594.7279500002,96.88325
1525,133579.9472,1415594.4961499998,96.82225
1526,133580.5511,1415594.34975,96.86495000000001
1527,133581.47525,1415594.11795,96.81005
1528,133581.7833,1415594.0386499998,96.7887
1529,133582.07,1415593.97765,96.89545
1530,133582.69525,1415593.816,96.7948
1531,133582.99415,1415593.7428,96.8253
1532,133583.2961,1415593.6696,96.84055
1533,133584.50694999998,1415593.3707,96.84055
1534,133586.94694999998,1415592.7667999999,96.83749999999999
1535,133587.86195,1415592.5411,96.8497
1536,133589.3717,1415592.1751,96.91375
1537,133589.6828,1415592.0958000002,96.8924
1538,133589.99085,1415592.01955,96.87715
1539,133590.60085000002,1415591.8701000002,96.90765
1540,133590.91805,1415591.78775,96.87105
1541,133592.1411,1415591.4858000001,96.86800000000001
1542,133592.45525,1415591.4034499999,96.84055
1543,133591.8056,1415591.44005,96.8863
1544,133591.5067,1415591.5102,96.86189999999999
1545,133590.27755,1415591.81215,96.8558
1546,133589.66755,1415591.96465,96.86189999999999
1547,133589.0606,1415592.1110500002,96.83749999999999
1548,133588.7495,1415592.1873,96.88019999999999
1549,133588.44145,1415592.2666,96.88019999999999
1550,133588.1395,1415592.3367500002,96.85275
1551,133587.5295,1415592.48315,96.84055
1552,133587.22145,1415592.5624499999,96.85884999999999
1553,133586.9134,1415592.63565,96.87715
1554,133586.6206,1415592.70885,96.8253
1555,133586.3034,1415592.78815,96.86189999999999
1556,133585.99534999998,1415592.8644,96.8741
1557,133585.6934,1415592.9315,96.8436
1558,133581.11535,1415594.06,96.86495000000001
1559,133580.81645,1415594.1332,96.8497
1560,133580.5145,1415594.20945,96.85884999999999
1561,133579.60559999998,1415594.42905,96.84055
1562,133579.29755000002,1415594.5052999998,96.85884999999999
1563,133578.9895,1415594.5846,96.8985
1564,133578.39475,1415594.7248999998,96.83445
1565,133578.08975,1415594.79505,96.83445
1566,133577.78475,1415594.8773999999,96.85884999999999
1567,133576.87585,1415595.0909,96.82835
1568,133575.665,1415595.39285,96.8314
1569,133575.35695,1415595.47215,96.8558
1570,133574.45415,1415595.6917500002,96.8314
1571,133573.84415000002,1415595.8412,96.84055
1572,133573.54525,1415595.9144,96.8436
1573,133572.9383,1415596.05775,96.8314
1574,133572.33745,1415596.2072,96.81005
1575,133572.0355,1415596.2804,96.80395
1576,133571.4255,1415596.4329000001,96.82225
1577,133571.1266,1415596.5061,96.82225
1578,133570.82465,1415596.58235,96.8314
1579,133570.2238,1415596.7257,96.8131
1580,133569.61685,1415596.8720999998,96.77345000000001
1581,133569.01295,1415597.01545,96.76735
1582,133568.70489999998,1415597.0977999999,96.81615
1583,133568.41210000002,1415597.1679500001,96.78564999999999
1584,133567.81125,1415597.3113,96.76125
1585,133567.20124999998,1415597.4638,96.77955
1586,133567.06704999998,1415597.1008499998,96.77955
1587,133567.674,1415596.9453,96.7277
1588,133568.27485000002,1415596.7958499999,96.75210000000001
1589,133568.86655,1415596.6586000002,96.81615
1590,133569.4674,1415596.50915,96.8436
1591,133569.7724,1415596.4298500002,96.77955
1592,133570.06825,1415596.3627499999,96.83445
1593,133571.26995000002,1415596.0669,96.87715
1594,133571.8708,1415595.9174499998,96.86495000000001
1595,133572.17885,1415595.83815,96.8192
1596,133572.46555,1415595.7741,96.9107
1597,133572.7797,1415595.6856499999,96.8192
1598,133573.6825,1415595.4660500002,96.82225
1599,133574.5914,1415595.2434,96.84665000000001
1600,133574.89945,1415595.1641,96.807
1601,133575.2014,1415595.08785,96.81615
1602,133576.092,1415594.8713,96.87105
1603,133576.39395,1415594.7981,96.87105
1604,133576.702,1415594.7188,96.8497
1605,133580.0326,1415593.8953,96.88019999999999
1606,133580.34065,1415593.816,96.83445
1607,133581.24649999998,1415593.5903,96.8436
1608,133581.5515,1415593.52015,96.85884999999999
1609,133581.8443,1415593.44695,96.9107
1610,133582.45735,1415593.29445,96.8985
1611,133582.7715,1415593.2182,96.8558
1612,133583.0704,1415593.145,96.87105
1613,133583.37235,1415593.0687499999,96.88019999999999
1614,133583.96405,1415592.9254,96.929
1615,133584.28125,1415592.8461000002,96.88019999999999
1616,133584.58625,1415592.7667999999,96.85884999999999
1617,133589.46625,1415591.559,96.86495000000001
1618,133589.0118,1415591.4736000001,96.88325
1619,133588.70375,1415591.5468,96.88019999999999
1620,133588.4018,1415591.6230499998,96.88325
1621,133588.09375,1415591.6932,96.85884999999999
1622,133587.7857,1415591.76945,96.86495000000001
1623,133587.4807,1415591.8457,96.86800000000001
1624,133587.1757,1415591.9189000002,96.85884999999999
1625,133586.87375,1415591.99515,96.87105
1626,133585.9435,1415592.22085,96.8863
1627,133585.6385,1415592.30015,96.8924
1628,133584.73265,1415592.51975,96.84055
1629,133584.4246,1415592.5960000001,96.85884999999999
1630,133584.1196,1415592.67225,96.86800000000001
1631,133583.50960000002,1415592.8217000002,96.88019999999999
1632,133581.9907,1415593.1938,96.86189999999999
1633,133580.7768,1415593.48355,96.8253
1634,133580.47485,1415593.56285,96.8436
1635,133580.1668,1415593.63605,96.84055
1636,133579.55985,1415593.7855000002,96.83445
1637,133579.2579,1415593.8648,96.85884999999999
1638,133578.95595,1415593.9319,96.84055
1639,133578.34595000002,1415594.0844,96.82835
1640,133578.04095,1415594.1576,96.83445
1641,133577.73595,1415594.2369,96.85884999999999
1642,133576.8362,1415594.4504,96.8192
1643,133576.52815,1415594.5297,96.83445
1644,133575.9212,1415594.67915,96.8253
1645,133575.61620000002,1415594.7523500002,96.82225
1646,133575.3112,1415594.83165,96.8497
1647,133574.4084,1415595.05125,96.82225
1648,133573.7984,1415595.2007,96.83749999999999
1649,133573.49645,1415595.2739000001,96.82225
1650,133572.8895,1415595.4233499998,96.83749999999999
1651,133572.58755,1415595.49655,96.82835
1652,133571.0839,1415595.86255,96.78564999999999
1653,133570.77585,1415595.9388000001,96.7887
1654,133570.47389999998,1415596.01505,96.80395
1655,133569.56805,1415596.23465,96.81005
1656,133568.96415,1415596.3841,96.79175000000001
1657,133568.3633,1415596.5305,96.7765
1658,133568.0583,1415596.60675,96.807
1659,133567.76245,1415596.6769,96.77955
1660,133567.46355,1415596.7501,96.78564999999999
1661,133567.1555,1415596.82635,96.78564999999999
1662,133567.1494,1415596.4176500002,96.86189999999999
1663,133567.46659999999,1415596.3292,96.75210000000001
1664,133568.06745,1415596.1767000002,96.7338
1665,133568.35415,1415596.1157,96.84055
1666,133568.66220000002,1415596.0364,96.807
1667,133569.5772,1415595.80155,96.71245
1668,133570.1689,1415595.6642999998,96.80395
1669,133570.76975,1415595.5148500002,96.81005
1670,133571.35535,1415595.37455,96.8863
1671,133571.97145,1415595.2129000002,96.7887
1672,133572.57535,1415595.0604,96.77345000000001
1673,133573.78315,1415594.7645500002,96.7948
1674,133574.3901,1415594.609,96.73685
1675,133574.6768,1415594.5480000002,96.85275
1676,133575.88765,1415594.24605,96.83749999999999
1677,133576.19264999998,1415594.1698,96.8253
1678,133576.4946,1415594.09355,96.8436
1679,133576.7874,1415594.0264499998,96.90765
1680,133577.40350000001,1415593.87395,96.86495000000001
1681,133577.70545,1415593.7946499998,96.8314
1682,133581.643,1415592.8186499998,96.84055
1683,133582.5458,1415592.5990499998,96.92290000000001
1684,133582.863,1415592.5136499999,96.8253
1685,133583.1558,1415592.44655,96.88325
1686,133584.06470000002,1415592.22085,96.8863
1687,133584.37274999998,1415592.14155,96.86495000000001
1688,133584.6686,1415592.07445,96.91985
1689,133585.28470000002,1415591.92195,96.91375
1690,133585.59274999998,1415591.83655,96.88019999999999
1691,133585.8886,1415591.7725,96.929
1692,133582.11575,1415592.5624499999,96.81005
1693,133581.49354999998,1415592.718,96.85275
1694,133581.18855,1415592.7911999999,96.8497
1695,133580.5816,1415592.9376,96.83445
1696,133580.2705,1415593.0199499999,96.87715
1697,133579.66965,1415593.1694,96.87105
1698,133579.3616,1415593.2426,96.87105
1699,133579.0627,1415593.3127499998,96.81005
1700,133578.15075,1415593.5384499999,96.82225
1701,133577.8427,1415593.6147,96.83445
1702,133577.54075000001,1415593.6879,96.82225
1703,133576.9399,1415593.8343,96.80395
1704,133573.60014999998,1415594.65475,96.79785
1705,133573.30125,1415594.7279500002,96.807
1706,133572.9932,1415594.80725,96.82835
1707,133572.3893,1415594.9536499998,96.8131
1708,133572.09040000002,1415595.0299,96.81005
1709,133571.48345,1415595.1763,96.81005
1710,133571.19065,1415595.24645,96.76429999999999
1711,133570.58065,1415595.3989499998,96.7948
1712,133570.2787,1415595.47215,96.78564999999999
1713,133569.98285,1415595.5423,96.76429999999999
1714,133569.6809,1415595.6155,96.7582
1715,133569.37589999998,1415595.6948000002,96.79785
1716,133568.7781,1415595.83815,96.77040000000001
1717,133567.8753,1415596.06385,96.76429999999999
1718,133566.9847,1415595.8107,96.7948
1719,133567.57945,1415595.66735,96.8314
1720,133568.19555,1415595.5057,96.72465
1721,133568.5036,1415595.4264,96.70025
1722,133568.79945,1415595.3532,96.70939999999999
1723,133569.09530000002,1415595.28305,96.7887
1724,133569.38809999998,1415595.2129000002,96.82835
1725,133569.7053,1415595.13055,96.73685
1726,133569.98895,1415595.0695500001,96.8436
1727,133570.602,1415594.9079,96.74295
1728,133571.19065,1415594.77065,96.84055
1729,133571.4987,1415594.6944,96.8253
1730,133571.80065,1415594.6212,96.84055
1731,133572.1087,1415594.5388500001,96.77040000000001
1732,133572.40455,1415594.46565,96.79785
1733,133572.70955,1415594.3894,96.77345000000001
1734,133573.30125,1415594.24605,96.8131
1735,133574.21015,1415594.0233999998,96.82225
1736,133574.811,1415593.87395,96.84055
1737,133575.116,1415593.7946499998,96.81005
1738,133576.3177,1415593.5048999998,96.86800000000001
1739,133576.62575,1415593.42255,96.83445
1740,133577.52245000002,1415593.20905,96.90154999999999
1741,133577.83354999998,1415593.12365,96.83749999999999
1742,133578.44355,1415592.9742,96.83445
1743,133578.74245,1415592.90405,96.85275
1744,133579.0444,1415592.8217000002,96.83749999999999
1745,133579.3372,1415592.7607,96.91985
1746,133579.6544,1415592.67225,96.8314
1747,133579.96245,1415592.5990499998,96.83445
1748,133580.26135,1415592.5258499999,96.84665000000001
1749,133581.1794,1415592.29405,96.8009
1750,133581.47220000002,1415592.23,96.88019999999999
1751,133581.7894,1415592.14155,96.7765
1752,133582.39025,1415591.99515,96.8192
1753,133582.69220000002,1415591.92195,96.8314
1754,133583.90305,1415591.6261000002,96.8863
